orderNumber,customerNumber,customer,company,custCountry,productCode,productName,category,orderQuantity,orderDate,totalSales,totalProfit,salesRep,salesCountry
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S12_3148,1969 Corvair Monza,Classic Cars,26,2004-01-02,3338.92,1021.28,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S12_3891,1969 Ford Falcon,Classic Cars,20,2004-01-02,3045.20,1384.20,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_3140,1903 Ford Model A,Vintage Cars,24,2004-01-02,2819.28,1180.08,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_3259,Collectable Wooden Train,Trains,48,2004-01-02,4646.88,1404.00,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_4522,1904 Buick Runabout,Vintage Cars,45,2004-01-02,3278.25,908.55,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S24_2011,18th century schooner,Ships,35,2004-01-02,4301.15,1419.25,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,20,2004-01-02,1610.80,672.60,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S50_1514,1962 City of Detroit Streetcar,Trains,30,2004-01-02,1739.70,615.00,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_1138,The Schooner Bluenose,Ships,38,2004-01-02,2153.46,861.46,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_1938,The Mayflower,Ships,40,2004-01-02,2944.80,1212.80,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_2610,The USS Constitution Ship,Ships,46,2004-01-02,2926.06,1363.44,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_3505,The Titanic,Ships,37,2004-01-02,3520.92,1630.59,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_3962,The Queen Mary,Ships,33,2004-01-02,3146.22,1376.43,Loui Bondur,France
10208,146,Mary Saveley,"Saveley & Henriot, Co.",France,S72_3212,Pont Yacht,Ships,42,2004-01-02,2018.10,619.50,Loui Bondur,France
10205,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_1342,1937 Lincoln Berline,Vintage Cars,36,2003-12-03,3550.68,1368.36,Gerard Hernandez,France
10205,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,48,2003-12-03,2199.36,1034.88,Gerard Hernandez,France
10205,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,40,2003-12-03,5535.20,2632.80,Gerard Hernandez,France
10205,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,32,2003-12-03,892.16,169.92,Gerard Hernandez,France
10205,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,24,2003-12-03,881.76,387.12,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_1099,1968 Ford Mustang,Classic Cars,20,2003-12-02,3229.80,1323.00,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_3380,1968 Dodge Charger,Classic Cars,20,2003-12-02,2231.40,728.20,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,44,2003-12-02,2808.96,1404.48,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_4675,1969 Dodge Charger,Classic Cars,47,2003-12-02,5412.52,2652.21,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,45,2003-12-02,3291.75,866.25,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,48,2003-12-02,7559.52,3820.32,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_3278,1969 Dodge Super Bee,Classic Cars,33,2003-12-02,2202.42,583.77,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_3482,1976 Ford Gran Torino,Classic Cars,32,2003-12-02,4092.16,1740.48,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_2972,1982 Lamborghini Diablo,Classic Cars,21,2003-12-02,697.83,356.79,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_3371,1971 Alpine Renault 1600s,Classic Cars,34,2003-12-02,1935.96,624.24,Gerard Hernandez,France
10203,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_3856,1956 Porsche 356A Coupe,Classic Cars,47,2003-12-02,6600.21,1980.11,Gerard Hernandez,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S10_4757,1972 Alfa Romeo GTA,Classic Cars,45,2003-11-26,5324.40,1468.80,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S18_3029,1999 Yamaha Speed Boat,Ships,46,2003-11-26,3838.24,1464.18,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,22,2003-11-26,1886.50,465.74,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S18_4522,1904 Buick Runabout,Vintage Cars,50,2003-11-26,3949.50,1316.50,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S24_2011,18th century schooner,Ships,41,2003-11-26,4484.17,1108.23,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,47,2003-11-26,3910.40,1705.63,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,22,2003-11-26,1494.46,424.38,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S700_1138,The Schooner Bluenose,Ships,23,2003-11-26,1380.00,598.00,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S700_2047,HMS Bounty,Ships,24,2003-11-26,1890.00,934.08,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S700_2610,The USS Constitution Ship,Ships,50,2003-11-26,3325.00,1626.50,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S700_3505,The Titanic,Ships,27,2003-11-26,2704.59,1325.16,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S700_3962,The Queen Mary,Ships,35,2003-11-26,3093.65,1216.60,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S72_1253,Boeing X-32A JSF,Planes,29,2003-11-26,1152.17,201.84,Martin Gerard,France
10197,216,Eduardo Saavedra,Enaco Distributors,Spain,S72_3212,Pont Yacht,Ships,42,2003-11-26,2040.78,642.18,Martin Gerard,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S10_1949,1952 Alpine Renault 1300,Classic Cars,42,2003-11-25,8550.78,4410.42,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S10_4962,1962 LanciaA Delta 16V,Classic Cars,26,2003-11-25,3495.44,806.52,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S12_1666,1958 Setra Bus,Trucks and Buses,38,2003-11-25,4726.06,1765.86,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,21,2003-11-25,2180.64,955.71,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_2432,1926 Ford Fire Engine,Trucks and Buses,45,2003-11-25,2297.25,1175.85,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_4600,1940s Ford truck,Trucks and Buses,32,2003-11-25,3642.24,929.92,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S18_4668,1939 Cadillac Limousine,Vintage Cars,41,2003-11-25,1959.39,1010.65,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,49,2003-11-25,5510.54,2504.88,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,37,2003-11-25,2850.85,855.44,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,39,2003-11-25,2394.99,1084.20,Loui Bondur,France
10194,146,Mary Saveley,"Saveley & Henriot, Co.",France,S700_2824,1982 Camaro Z28,Classic Cars,26,2003-11-25,2103.92,894.14,Loui Bondur,France
10190,141,Diego Freyre,Euro+ Shopping Channel,Spain,S24_2360,1982 Ducati 900 Monster,Motorcycles,42,2003-11-19,2472.54,494.34,Gerard Hernandez,France
10190,141,Diego Freyre,Euro+ Shopping Channel,Spain,S32_2206,1982 Ducati 996 R,Motorcycles,46,2003-11-19,1776.52,666.08,Gerard Hernandez,France
10190,141,Diego Freyre,Euro+ Shopping Channel,Spain,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,42,2003-11-19,3771.60,1414.14,Gerard Hernandez,France
10190,141,Diego Freyre,Euro+ Shopping Channel,Spain,S50_4713,2002 Yamaha YZR M1,Motorcycles,40,2003-11-19,2701.20,1334.40,Gerard Hernandez,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S12_4473,1957 Chevy Pickup,Trucks and Buses,37,2003-11-14,3902.39,1841.49,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,46,2003-11-14,6703.12,2033.66,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,46,2003-11-14,5476.30,2032.74,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S18_2432,1926 Ford Fire Engine,Trucks and Buses,44,2003-11-14,2673.88,1577.40,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,28,2003-11-14,4646.60,2465.40,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S24_1444,1970 Dodge Coronet,Classic Cars,31,2003-11-14,1773.82,770.35,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,24,2003-11-14,2821.68,1349.52,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,42,2003-11-14,1262.52,594.30,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,49,2003-11-14,5621.77,2202.55,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,46,2003-11-14,3898.50,1417.72,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,33,2003-11-14,1732.17,874.83,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S32_3207,1950s Chicago Surface Lines Streetcar,Trains,48,2003-11-14,2833.44,1550.88,Martin Gerard,France
10184,484,José Pedro  Roel ,"Iberia Gift Imports, Corp.",Spain,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,45,2003-11-14,4167.00,1093.95,Martin Gerard,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,29,2003-11-11,2220.24,804.75,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,42,2003-11-11,4196.22,1298.64,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,41,2003-11-11,6749.01,3017.19,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S12_2823,2002 Suzuki XREO,Motorcycles,40,2003-11-11,5241.60,2590.80,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,25,2003-11-11,1211.50,605.75,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S18_3782,1957 Vespa GS150,Motorcycles,21,2003-11-11,1240.26,548.31,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S18_4721,1957 Corvette Convertible,Classic Cars,44,2003-11-11,6481.64,3404.72,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S24_1578,1997 BMW R 1100 S,Motorcycles,48,2003-11-11,4706.40,1785.12,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,28,2003-11-11,1727.60,682.64,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S24_2360,1982 Ducati 900 Monster,Motorcycles,35,2003-11-11,2133.25,484.75,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S24_4620,1961 Chevrolet Impala,Classic Cars,28,2003-11-11,1923.88,1018.64,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S32_2206,1982 Ducati 996 R,Motorcycles,34,2003-11-11,1135.26,314.50,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,22,2003-11-11,2245.10,1010.24,Gerard Hernandez,France
10180,171,Martine Rancé,Daedalus Designs Imports,France,S50_4713,2002 Yamaha YZR M1,Motorcycles,21,2003-11-11,1571.85,854.28,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S10_4757,1972 Alfa Romeo GTA,Classic Cars,24,2003-11-08,3166.08,1109.76,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S18_1662,1980s Black Hawk Helicopter,Planes,42,2003-11-08,5364.66,2119.32,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S18_3029,1999 Yamaha Speed Boat,Ships,41,2003-11-08,2892.14,776.13,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,48,2003-11-08,5030.88,1931.04,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S24_2841,1900s Vintage Bi-Plane,Planes,34,2003-11-08,2305.88,1141.38,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S24_3420,1937 Horch 930V Limousine,Vintage Cars,27,2003-11-08,1775.25,1065.15,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,21,2003-11-08,1444.17,422.73,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S24_3949,Corsair F4U ( Bird Cage),Planes,30,2003-11-08,1924.50,1044.30,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S700_2047,HMS Bounty,Ships,34,2003-11-08,2954.60,1600.38,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S700_2466,America West Airlines B757-200,Planes,22,2003-11-08,2018.28,504.68,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S700_4002,American Airlines: MD-11S,Planes,45,2003-11-08,3064.95,1432.80,Gerard Hernandez,France
10178,242,Annette Roulet,Alpha Cognac,France,S72_1253,Boeing X-32A JSF,Planes,45,2003-11-08,1876.95,402.30,Gerard Hernandez,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S18_3140,1903 Ford Model A,Vintage Cars,23,2003-11-07,2607.51,1036.61,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S18_3259,Collectable Wooden Train,Trains,29,2003-11-07,2690.33,731.09,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S18_4522,1904 Buick Runabout,Vintage Cars,35,2003-11-07,2887.50,1044.40,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S24_2011,18th century schooner,Ships,50,2003-11-07,5776.00,1659.00,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,45,2003-11-07,3584.70,1473.75,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S700_1138,The Schooner Bluenose,Ships,24,2003-11-07,1408.08,592.08,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S700_1938,The Mayflower,Ships,31,2003-11-07,2416.45,1074.15,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S700_2610,The USS Constitution Ship,Ships,32,2003-11-07,2058.56,971.52,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S700_3505,The Titanic,Ships,44,2003-11-07,3878.60,1630.64,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S700_3962,The Queen Mary,Ships,24,2003-11-07,2002.08,714.96,Martin Gerard,France
10177,344,Jesus Fernandez,CAF Imports,Spain,S72_3212,Pont Yacht,Ships,40,2003-11-07,2118.40,786.40,Martin Gerard,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S12_1108,2001 Ferrari Enzo,Classic Cars,33,2003-11-06,5485.92,2331.45,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S12_3148,1969 Corvair Monza,Classic Cars,47,2003-11-06,6816.88,2627.30,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S12_3891,1969 Ford Falcon,Classic Cars,50,2003-11-06,8045.50,3893.00,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,20,2003-11-06,2783.40,753.20,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S18_4027,1970 Triumph Spitfire,Classic Cars,36,2003-11-06,5067.00,1757.88,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S24_1444,1970 Dodge Coronet,Classic Cars,27,2003-11-06,1498.23,624.24,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,29,2003-11-06,2949.88,926.26,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S32_3207,1950s Chicago Surface Lines Streetcar,Trains,22,2003-11-06,1367.08,779.24,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,23,2003-11-06,2529.08,958.41,Pamela Castillo,France
10176,386,Maurizio Moroni,L ordine Souveniers,Italy,S50_1514,1962 City of Detroit Streetcar,Trains,38,2003-11-06,1981.32,556.70,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_1342,1937 Lincoln Berline,Vintage Cars,43,2003-11-05,4373.53,1766.87,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,48,2003-11-05,2484.00,1319.52,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_1749,1917 Grand Touring Sedan,Vintage Cars,24,2003-11-05,4039.20,1958.40,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_2248,1911 Ford Town Car,Vintage Cars,26,2003-11-05,1432.34,566.54,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,31,2003-11-05,3941.03,2128.15,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,22,2003-11-05,3081.32,1485.00,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_2957,1934 Ford V8 Coupe,Vintage Cars,28,2003-11-05,1591.52,629.72,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,31,2003-11-05,2694.52,811.58,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_3320,1917 Maxwell Touring Car,Vintage Cars,29,2003-11-05,2618.12,949.46,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,21,2003-11-05,1623.51,715.05,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S18_4933,1957 Ford Thunderbird,Classic Cars,39,2003-11-05,2279.16,944.97,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,31,2003-11-05,925.97,226.30,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,27,2003-11-05,1064.34,507.87,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S24_2887,1952 Citroen-15CV,Classic Cars,23,2003-11-05,2268.95,594.09,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,35,2003-11-05,1249.50,488.25,Pamela Castillo,France
10173,278,Giovanni Rovelli,Rovelli Gifts,Italy,S24_4258,1936 Chrysler Airflow,Vintage Cars,22,2003-11-05,2056.78,792.66,Pamela Castillo,France
10170,452,Roland Mendel,Mini Auto Werke,Austria,S12_3380,1968 Dodge Charger,Classic Cars,47,2003-11-04,5464.69,1932.17,Pamela Castillo,France
10170,452,Roland Mendel,Mini Auto Werke,Austria,S12_4675,1969 Dodge Charger,Classic Cars,41,2003-11-04,3824.48,1416.55,Pamela Castillo,France
10170,452,Roland Mendel,Mini Auto Werke,Austria,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,20,2003-11-04,1401.40,323.40,Pamela Castillo,France
10170,452,Roland Mendel,Mini Auto Werke,Austria,S24_3856,1956 Porsche 356A Coupe,Classic Cars,34,2003-11-04,4440.40,1098.20,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_1129,1993 Mazda RX-7,Classic Cars,28,2003-10-17,3408.16,1069.88,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_1589,1965 Aston Martin DB5,Classic Cars,43,2003-10-17,4387.72,1551.44,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_1984,1995 Honda Civic,Classic Cars,48,2003-10-17,6691.68,2184.96,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,23,2003-10-17,2884.20,1578.72,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,36,2003-10-17,4780.80,2543.04,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S18_4933,1957 Ford Thunderbird,Classic Cars,25,2003-10-17,1568.00,712.75,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,37,2003-10-17,2719.13,897.25,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,23,2003-10-17,1087.67,416.53,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_2766,1949 Jaguar XK 120,Classic Cars,20,2003-10-17,1653.80,708.80,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_2887,1952 Citroen-15CV,Classic Cars,25,2003-10-17,2701.00,880.50,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,20,2003-10-17,1455.40,445.20,Pamela Castillo,France
10161,227,Palle Ibsen,Heintze Collectables,Denmark,S24_3432,2002 Chevy Corvette,Classic Cars,30,2003-10-17,2826.90,963.60,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S18_2581,P-51-D Mustang,Planes,33,2003-10-09,2285.91,668.91,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S24_1785,1928 British Royal Navy Airplane,Planes,40,2003-10-09,3588.80,919.20,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S24_4278,1900s Vintage Tri-Plane,Planes,33,2003-10-09,2199.45,1003.86,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S32_1374,1997 BMW F650 ST,Motorcycles,34,2003-10-09,2852.94,577.66,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,28,2003-10-09,1579.48,654.92,Pamela Castillo,France
10157,473,Franco Ricotti,Frau da Collezione,Italy,S700_2834,ATA: B757-300,Planes,48,2003-10-09,5239.68,2391.84,Pamela Castillo,France
10156,141,Diego Freyre,Euro+ Shopping Channel,Spain,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,20,2003-10-08,872.80,331.60,Gerard Hernandez,France
10156,141,Diego Freyre,Euro+ Shopping Channel,Spain,S700_1691,American Airlines: B767-300,Planes,48,2003-10-08,3726.72,1271.52,Gerard Hernandez,France
10153,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_1108,2001 Ferrari Enzo,Classic Cars,20,2003-09-28,4031.40,2119.60,Gerard Hernandez,France
10153,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_3148,1969 Corvair Monza,Classic Cars,42,2003-09-28,5393.64,1649.76,Gerard Hernandez,France
10153,141,Diego Freyre,Euro+ Shopping Channel,Spain,S12_3891,1969 Ford Falcon,Classic Cars,49,2003-09-28,7630.28,3560.83,Gerard Hernandez,France
10153,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_3140,1903 Ford Model A,Vintage Cars,31,2003-09-28,3895.46,1778.16,Gerard Hernandez,France
10153,141,Diego Freyre,Euro+ Shopping Channel,Spain,S18_3259,Collectable Wooden Train,Trains,29,2003-09-28,2398.01,438.77,Gerard Hernandez,France
